Status,Due.Date,Contract.Type,Quantity,Size,Shape,Base.Cost,Color,Sales.Price,Market,Plant,Market.Price,Quote.Key
won,11/17/17,Variable Long,24,large,round,227.5,red,283.5,Automotive,Ohio,216.3,Quote1019
won,11/17/17,Variable Long,4,large,round,227.5,red,283.497542,Automotive,Ohio,216.3,Quote1020
won,6/29/16,Fixed Medium,5040,medium,round,157.5,red,203.7,Automotive,Indiana,219.8,Quote1021
won,3/6/17,Variable Long,40,large,round,221.55,red,290.5,Agriculture,Indiana,220.85,Quote1022
won,3/6/17,Variable Long,16,large,round,221.55,red,301.35,Agriculture,Indiana,220.85,Quote1023
lost,3/29/17,Fixed Long,120,medium,round,217.91,red,277.935,Furniture,Indiana,226.8,Quote1024
lost,3/29/17,Fixed Long,400,medium,round,217.91,red,277.935,Furniture,Indiana,226.8,Quote1025
lost,3/29/17,Fixed Long,66,medium,round,217.91,red,277.935,Furniture,Indiana,226.8,Quote1026
won,11/21/16,Fixed Long,316,large,round,207.2,red,247.52,Automotive,Indiana,188.3,Quote1027
won,11/21/16,Fixed Long,253,large,round,207.2,red,253.47,Automotive,Indiana,188.3,Quote1028
won,11/17/17,Variable Long,3,large,round,227.5,red,290.4796134,Automotive,Ohio,216.3,Quote1029
won,11/17/17,Variable Long,2,large,round,227.5,red,362.2340336,Automotive,Kentucky,216.3,Quote1030
won,11/21/16,Fixed Long,2,large,round,207.2,red,430.92,Automotive,Kentucky,188.3,Quote1031
won,11/17/17,Variable Long,1,large,round,227.5,red,362.2340336,Automotive,Kentucky,216.3,Quote1032
won,11/17/17,Variable Long,1,large,round,227.5,red,283.4796134,Automotive,Ohio,216.3,Quote1033
won,11/17/17,Variable Long,2,large,round,227.5,red,362.2340336,Automotive,Kentucky,216.3,Quote1034
won,11/21/16,Fixed Long,12,large,round,207.2,red,271.32,Automotive,Indiana,188.3,Quote1035
won,11/21/16,Fixed Long,26,large,round,207.2,red,246.47,Automotive,Indiana,188.3,Quote1036
won,11/21/16,Fixed Long,126,large,round,207.2,red,246.47,Automotive,Indiana,188.3,Quote1037
won,11/21/16,Fixed Long,125,large,round,207.2,red,246.47,Automotive,Indiana,188.3,Quote1038
won,11/17/17,Variable Long,3,large,round,227.5,red,283.5,Automotive,Ohio,216.3,Quote1039
won,11/21/16,Fixed Long,10,large,round,207.2,red,246.47,Automotive,Indiana,188.3,Quote1040
won,11/21/16,Fixed Long,42,large,round,207.2,red,246.47,Automotive,Indiana,188.3,Quote1041
won,11/21/16,Fixed Long,48,large,round,207.2,red,246.47,Automotive,Indiana,188.3,Quote1042
won,11/21/16,Fixed Long,165,large,round,207.2,red,246.47,Automotive,Indiana,188.3,Quote1043
won,11/21/16,Fixed Long,74,large,round,207.2,red,246.47,Automotive,Indiana,188.3,Quote1044
won,11/21/16,Fixed Long,237,large,round,207.2,red,253.47,Automotive,Indiana,188.3,Quote1045
won,11/21/16,Fixed Long,8,large,round,207.2,red,246.47,Automotive,Indiana,188.3,Quote1046
won,11/21/16,Fixed Long,49,large,round,207.2,red,246.47,Automotive,Indiana,188.3,Quote1047
won,11/21/16,Fixed Long,23,large,round,207.2,red,246.47,Automotive,Indiana,188.3,Quote1048
won,11/21/16,Fixed Long,11,large,round,207.2,red,246.47,Automotive,Indiana,188.3,Quote1049
won,11/21/16,Fixed Long,1,large,round,207.2,red,249.97,Automotive,Indiana,188.3,Quote1050
won,11/21/16,Fixed Long,6,large,round,207.2,red,249.97,Automotive,Indiana,188.3,Quote1051
won,11/21/16,Fixed Long,20,large,round,207.2,red,249.97,Automotive,Indiana,188.3,Quote1052
won,11/21/16,Fixed Long,14,large,round,207.2,red,249.97,Automotive,Indiana,188.3,Quote1053
won,11/21/16,Fixed Long,1,large,round,207.2,red,249.97,Automotive,Indiana,188.3,Quote1054
won,11/21/16,Fixed Long,20,large,round,207.2,red,249.97,Automotive,Indiana,188.3,Quote1055
won,11/21/16,Fixed Long,12,large,round,207.2,red,249.97,Automotive,Indiana,188.3,Quote1056
won,11/21/16,Fixed Long,216,large,round,207.2,red,301,Automotive,Indiana,188.3,Quote1057
won,11/17/17,Variable Long,4,large,round,227.5,red,362.2340336,Automotive,Kentucky,216.3,Quote1058
won,11/21/16,Fixed Long,37,large,round,207.2,red,301,Automotive,Indiana,188.3,Quote1059
won,11/21/16,Fixed Long,82,large,round,207.2,red,301,Automotive,Indiana,188.3,Quote1060
won,11/21/16,Fixed Long,297,large,round,207.2,red,247.52,Automotive,Indiana,188.3,Quote1061
won,11/21/16,Fixed Long,88,large,round,207.2,red,247.52,Automotive,Indiana,188.3,Quote1062
won,11/21/16,Fixed Long,85,large,round,207.2,red,246.47,Automotive,Indiana,188.3,Quote1063
won,11/21/16,Fixed Long,37,large,round,207.2,red,246.47,Automotive,Indiana,188.3,Quote1064
won,11/21/16,Fixed Long,19,large,round,207.2,red,246.47,Automotive,Indiana,188.3,Quote1065
won,11/21/16,Fixed Long,275,large,round,207.2,red,253.47,Automotive,Indiana,188.3,Quote1066
won,11/21/16,Fixed Long,103,large,round,207.2,red,246.47,Automotive,Indiana,188.3,Quote1067
won,11/21/16,Fixed Long,64,large,round,207.2,red,241.22,Automotive,Indiana,188.3,Quote1068
won,11/21/16,Fixed Long,8,large,round,207.2,red,246.47,Automotive,Indiana,188.3,Quote1069
won,11/21/16,Fixed Long,106,large,round,207.2,red,246.47,Automotive,Indiana,188.3,Quote1070
won,11/21/16,Fixed Long,266,large,round,207.2,red,253.47,Automotive,Indiana,188.3,Quote1071
won,11/21/16,Fixed Long,48,large,round,207.2,red,246.47,Automotive,Indiana,188.3,Quote1072
won,11/21/16,Fixed Long,10,large,round,207.2,red,249.97,Automotive,Indiana,188.3,Quote1073
won,11/17/17,Variable Long,13,large,round,227.5,red,283.4796134,Automotive,Ohio,216.3,Quote1074
won,11/21/16,Fixed Long,48,large,round,207.2,red,271.11,Automotive,Indiana,188.3,Quote1075
won,11/21/16,Fixed Long,200,large,round,207.2,red,288.47,Automotive,Indiana,188.3,Quote1076
won,11/21/16,Fixed Long,31,large,round,207.2,red,256.97,Automotive,Indiana,188.3,Quote1077
won,11/21/16,Fixed Long,201,large,round,207.2,red,263.41,Automotive,Indiana,188.3,Quote1078
won,11/21/16,Fixed Long,284,large,round,207.2,red,276.22,Automotive,Indiana,188.3,Quote1079
won,11/17/17,Variable Long,24,large,round,227.5,red,283.5,Automotive,Ohio,216.3,Quote1080
won,11/17/17,Variable Long,20,large,round,227.5,red,283.5,Automotive,Ohio,216.3,Quote1081
won,11/17/17,Variable Long,1,large,round,227.5,red,283.5,Automotive,Ohio,216.3,Quote1082
won,11/17/17,Variable Long,4,large,round,227.5,red,362.2340336,Automotive,Kentucky,216.3,Quote1083
won,4/26/16,Fixed Medium,599,large,round,170.8,red,234.92,Automotive,Ohio,179.9,Quote1084
won,4/26/16,Fixed Medium,16,large,round,170.8,red,234.92,Automotive,Ohio,179.9,Quote1085
won,4/26/16,Fixed Medium,47,large,round,170.8,red,234.92,Automotive,Ohio,179.9,Quote1086
won,4/26/16,Fixed Medium,0,large,round,170.8,red,234.92,Automotive,Ohio,179.9,Quote1087
won,11/17/17,Variable Long,1,large,round,227.5,red,362.2340336,Automotive,Kentucky,216.3,Quote1088
won,11/17/17,Variable Long,22,large,round,227.5,red,283.5,Automotive,Ohio,216.3,Quote1089
won,11/17/17,Variable Long,4,large,round,227.5,red,283.5,Automotive,Ohio,216.3,Quote1090
won,4/26/16,Fixed Medium,1,large,round,170.8,red,223.79,Automotive,Kentucky,179.9,Quote1091
won,4/26/16,Fixed Medium,245,large,round,170.8,red,241.5,Automotive,Ohio,179.9,Quote1092
won,4/26/16,Fixed Medium,10,large,round,170.8,red,241.5,Automotive,Ohio,179.9,Quote1093
won,4/26/16,Fixed Medium,1,large,round,170.8,red,241.5,Automotive,Ohio,179.9,Quote1094
won,4/26/16,Fixed Medium,16,large,round,170.8,red,241.5,Automotive,Ohio,179.9,Quote1095
won,4/26/16,Fixed Medium,158,large,round,170.8,red,241.5,Automotive,Ohio,179.9,Quote1096
won,4/26/16,Fixed Medium,58,large,round,170.8,red,241.5,Automotive,Ohio,179.9,Quote1097
won,4/26/16,Fixed Medium,12,large,round,170.8,red,223.79,Automotive,Ohio,179.9,Quote1098
won,11/17/17,Variable Long,4,large,round,227.5,red,283.497542,Automotive,Ohio,216.3,Quote1099
won,4/26/16,Fixed Medium,2,medium,round,170.8,red,219.24,Automotive,Ohio,179.9,Quote1100
won,4/26/16,Fixed Medium,8,medium,round,170.8,red,219.24,Automotive,Ohio,179.9,Quote1101
won,4/26/16,Fixed Medium,45,medium,round,170.8,red,219.24,Automotive,Ohio,179.9,Quote1102
won,4/26/16,Fixed Medium,4,medium,round,170.8,red,219.24,Automotive,Ohio,179.9,Quote1103
won,4/26/16,Fixed Medium,2,medium,round,170.8,red,219.24,Automotive,Ohio,179.9,Quote1104
won,4/26/16,Fixed Medium,6,medium,round,170.8,red,219.24,Automotive,Ohio,179.9,Quote1105
won,4/26/16,Fixed Medium,75,large,round,170.8,red,219.24,Automotive,Ohio,179.9,Quote1106
won,4/26/16,Fixed Medium,677,large,round,170.8,red,219.24,Automotive,Ohio,179.9,Quote1107
won,4/26/16,Fixed Medium,22,large,round,170.8,red,219.24,Automotive,Ohio,179.9,Quote1108
won,4/26/16,Fixed Medium,0,medium,round,170.8,red,231.14,Automotive,Ohio,179.9,Quote1109
won,4/26/16,Fixed Medium,19,large,round,170.8,red,221.06,Automotive,Ohio,179.9,Quote1110
won,4/26/16,Fixed Medium,15,large,round,170.8,red,221.06,Automotive,Ohio,179.9,Quote1111
won,4/26/16,Fixed Medium,119,large,round,170.8,red,221.06,Automotive,Ohio,179.9,Quote1112
won,4/26/16,Fixed Medium,11,large,round,170.8,red,221.06,Automotive,Ohio,179.9,Quote1113
won,4/26/16,Fixed Medium,357,large,round,170.8,red,221.06,Automotive,Ohio,179.9,Quote1114
won,4/26/16,Fixed Medium,87,large,round,170.8,red,221.06,Automotive,Ohio,179.9,Quote1115
won,4/26/16,Fixed Medium,27,large,round,170.8,red,221.06,Automotive,Ohio,179.9,Quote1116
won,4/26/16,Fixed Medium,76,large,round,170.8,red,221.06,Automotive,Ohio,179.9,Quote1117
won,4/26/16,Fixed Medium,13,large,round,170.8,red,221.06,Automotive,Ohio,179.9,Quote1118
won,4/26/16,Fixed Medium,5,large,round,170.8,red,221.06,Automotive,Ohio,179.9,Quote1119
won,4/26/16,Fixed Medium,2,large,round,170.8,red,221.06,Automotive,Ohio,179.9,Quote1120
won,4/26/16,Fixed Medium,313,large,round,170.8,red,221.06,Automotive,Ohio,179.9,Quote1121
won,4/26/16,Fixed Medium,244,large,round,170.8,red,221.06,Automotive,Ohio,179.9,Quote1122
won,4/26/16,Fixed Medium,96,large,round,170.8,red,221.06,Automotive,Ohio,179.9,Quote1123
won,11/17/17,Variable Long,12,large,round,227.5,red,283.4796134,Automotive,Ohio,216.3,Quote1124
won,4/26/16,Fixed Medium,25,large,round,170.8,red,221.06,Automotive,Ohio,179.9,Quote1125
won,4/26/16,Fixed Medium,14,large,round,170.8,red,221.06,Automotive,Ohio,179.9,Quote1126
won,2/9/17,Index Medium,0,large,round,215.6,red,405.3,Agriculture,Kentucky,210.35,Quote1127
won,2/9/17,Index Medium,4,large,round,215.6,red,391.65,Agriculture,Kentucky,210.35,Quote1128
won,11/17/17,Variable Long,1,large,round,227.5,red,283.4796134,Automotive,Ohio,216.3,Quote1129
won,2/9/17,Index Medium,4,large,round,215.6,red,391.65,Agriculture,Kentucky,210.35,Quote1130
won,11/17/17,Variable Long,2,large,round,227.5,red,362.2340336,Automotive,Kentucky,216.3,Quote1131
won,2/9/17,Index Medium,0,large,round,215.6,red,311.71,Automotive,Pennsylvania,210.35,Quote1132
won,11/17/17,Variable Long,24,large,round,227.5,red,283.5,Automotive,Ohio,216.3,Quote1133
won,11/17/17,Variable Long,4,large,round,227.5,red,283.497542,Automotive,Ohio,216.3,Quote1134
won,2/9/17,Index Medium,0,medium,round,215.6,red,328.65,Agriculture,Kentucky,210.35,Quote1135
won,11/17/17,Variable Long,3,large,round,227.5,red,290.4796134,Automotive,Ohio,216.3,Quote1136
won,11/17/17,Variable Long,2,large,round,227.5,red,362.2340336,Automotive,Kentucky,216.3,Quote1137
won,2/9/17,Index Medium,0,large,round,215.6,red,418.95,Agriculture,Kentucky,210.35,Quote1138
won,11/17/17,Variable Long,1,large,round,227.5,red,362.2340336,Automotive,Kentucky,216.3,Quote1139
won,2/9/17,Index Medium,20,large,round,215.6,red,382.9,Agriculture,Pennsylvania,210.35,Quote1140
won,2/9/17,Index Medium,14,small,round,215.6,red,351.4,Agriculture,Kentucky,210.35,Quote1141
won,2/9/17,Index Medium,0,medium,round,215.6,red,402.15,Agriculture,Kentucky,210.35,Quote1142
won,2/9/17,Index Medium,0,medium,round,215.6,red,340.55,Agriculture,Kentucky,210.35,Quote1143
won,2/9/17,Index Medium,24,large,round,215.6,red,326.55,Agriculture,Kentucky,210.35,Quote1144
won,2/9/17,Index Medium,0,large,round,215.6,red,576.1,Agriculture,Kentucky,210.35,Quote1145
won,2/9/17,Index Medium,0,large,round,215.6,red,326.62,Agriculture,Kentucky,210.35,Quote1146
won,2/9/17,Index Medium,0,large,round,215.6,red,368.9,Agriculture,Kentucky,210.35,Quote1147
won,11/17/17,Variable Long,1,large,round,227.5,red,283.4796134,Automotive,Ohio,216.3,Quote1148
won,2/9/17,Index Medium,16,large,round,215.6,red,326.9,Agriculture,Kentucky,210.35,Quote1149
won,2/9/17,Index Medium,36,medium,round,215.6,red,326.55,Agriculture,Kentucky,210.35,Quote1150
won,2/9/17,Index Medium,4,medium,round,215.6,red,312.55,Agriculture,Kentucky,210.35,Quote1151
won,2/9/17,Index Medium,12,large,round,215.6,red,312.55,Agriculture,Kentucky,210.35,Quote1152
won,2/9/17,Index Medium,40,large,round,215.6,red,326.55,Agriculture,Kentucky,210.35,Quote1153
won,2/9/17,Index Medium,96,large,round,215.6,red,326.55,Agriculture,Kentucky,210.35,Quote1154
won,2/9/17,Index Medium,110,large,round,215.6,red,326.55,Agriculture,Kentucky,210.35,Quote1155
won,2/9/17,Index Medium,0,large,round,215.6,red,326.55,Agriculture,Kentucky,210.35,Quote1156
won,2/9/17,Index Medium,0,large,round,215.6,red,361.55,Agriculture,Kentucky,210.35,Quote1157
won,11/17/17,Variable Long,2,large,round,227.5,red,362.2340336,Automotive,Kentucky,216.3,Quote1158
won,2/9/17,Index Medium,10,large,round,215.6,red,372.68,Agriculture,Kentucky,210.35,Quote1159
won,2/9/17,Index Medium,0,large,round,215.6,red,354.62,Automotive,Kentucky,210.35,Quote1160
won,2/9/17,Index Medium,0,large,round,215.6,red,385.21,Agriculture,Kentucky,210.35,Quote1161
lost,3/21/17,Index Long,40,large,round,218.05,red,277.76,Agriculture,Indiana,228.55,Quote1162
lost,3/21/17,Index Long,184,medium,round,218.05,red,277.76,Agriculture,Indiana,228.55,Quote1163
lost,3/21/17,Index Long,160,medium,round,226.45,red,286.86,Agriculture,Indiana,228.55,Quote1164
won,11/17/17,Variable Long,3,large,round,227.5,red,283.5,Automotive,Ohio,216.3,Quote1165
lost,3/21/17,Index Long,16,medium,round,226.45,red,297.36,Agriculture,Indiana,228.55,Quote1166
won,3/23/17,Variable Medium,27,large,round,218.05,red,280,Agriculture,Indiana,226.8,Quote1167
won,3/23/17,Variable Medium,10,large,round,218.05,red,283.5,Agriculture,Indiana,226.8,Quote1168
won,3/23/17,Variable Medium,36,large,round,218.05,red,283.5,Agriculture,Indiana,226.8,Quote1169
won,3/23/17,Variable Medium,27,large,round,218.05,red,283.5,Agriculture,Indiana,226.8,Quote1170
won,11/11/16,Variable Medium,240,medium,round,164.5,red,228.2,Automotive,Ohio,177.8,Quote1171
won,11/11/16,Variable Medium,384,large,round,191.8,red,228.2,Automotive,Ohio,177.8,Quote1172
won,11/11/16,Variable Medium,14,large,round,191.8,red,231.7,Automotive,Ohio,177.8,Quote1173
won,11/11/16,Variable Medium,5,large,round,191.8,red,231.7,Automotive,Ohio,177.8,Quote1174
won,11/11/16,Variable Medium,5,large,round,191.8,red,231.7,Automotive,Ohio,177.8,Quote1175
won,11/11/16,Variable Medium,19,large,round,191.8,red,239.75,Automotive,Ohio,177.8,Quote1176
won,11/11/16,Variable Medium,24,large,round,191.8,red,235.55,Automotive,Ohio,177.8,Quote1177
won,11/11/16,Variable Medium,14,large,round,191.8,red,235.55,Automotive,Ohio,177.8,Quote1178
won,11/11/16,Variable Medium,14,large,round,191.8,red,235.55,Automotive,Ohio,177.8,Quote1179
won,11/11/16,Variable Medium,288,large,round,191.8,red,221.2,Automotive,Ohio,177.8,Quote1180
won,11/11/16,Variable Medium,5,large,round,191.8,red,221.2,Automotive,Ohio,177.8,Quote1181
won,11/11/16,Variable Medium,288,large,round,191.8,red,221.2,Automotive,Ohio,177.8,Quote1182
won,11/17/17,Variable Long,4,large,round,227.5,red,362.2340336,Automotive,Kentucky,216.3,Quote1183
won,11/11/16,Variable Medium,38,large,round,191.8,red,221.2,Automotive,Ohio,177.8,Quote1184
won,11/11/16,Variable Medium,86,large,round,191.8,red,221.2,Automotive,Ohio,177.8,Quote1185
won,11/11/16,Variable Medium,10,large,round,191.8,red,221.2,Automotive,Ohio,177.8,Quote1186
won,11/11/16,Variable Medium,19,large,round,191.8,red,221.2,Automotive,Ohio,177.8,Quote1187
won,11/11/16,Variable Medium,24,large,round,191.8,red,222.95,Construction,Ohio,177.8,Quote1188
won,11/11/16,Variable Medium,192,large,round,191.8,red,222.95,Automotive,Ohio,177.8,Quote1189
won,11/11/16,Variable Medium,53,large,round,191.8,red,222.95,Automotive,Ohio,177.8,Quote1190
won,11/11/16,Variable Medium,5,large,round,191.8,red,222.95,Construction,Ohio,177.8,Quote1191
lost,3/3/17,Fixed Medium,300,medium,round,218.75,red,247.24,Agriculture,Indiana,220.85,Quote1192
lost,3/3/17,Fixed Medium,300,medium,round,218.75,red,247.24,Agriculture,Indiana,220.85,Quote1193
lost,3/3/17,Fixed Medium,25,large,round,218.75,red,243.74,Agriculture,Indiana,220.85,Quote1194
lost,3/3/17,Fixed Medium,25,large,round,218.75,red,243.74,Agriculture,Indiana,220.85,Quote1195
lost,3/3/17,Fixed Medium,50,large,round,218.75,red,243.74,Agriculture,Indiana,220.85,Quote1196
lost,11/1/16,Variable Medium,18,medium,round,178.5,red,229.25,Construction,Indiana,164.15,Quote1197
lost,11/1/16,Variable Medium,48,medium,round,178.5,red,224,Construction,Indiana,164.15,Quote1198
lost,11/1/16,Variable Medium,36,large,round,178.5,red,214.9,Construction,Indiana,164.15,Quote1199
lost,11/1/16,Variable Medium,80,large,round,178.5,red,214.9,Construction,Indiana,164.15,Quote1200
lost,11/1/16,Variable Medium,40,medium,round,178.5,red,227.5,Construction,Indiana,164.15,Quote1201
lost,11/1/16,Variable Medium,46,medium,round,178.5,red,213.5,Construction,Indiana,164.15,Quote1202
lost,11/1/16,Variable Medium,68,large,round,178.5,red,224,Construction,Indiana,164.15,Quote1203
lost,11/1/16,Variable Medium,20,large,round,178.5,red,224,Construction,Indiana,164.15,Quote1204
lost,11/1/16,Variable Medium,20,large,round,178.5,red,218.4,Construction,Indiana,164.15,Quote1205
lost,11/1/16,Variable Medium,126,large,round,178.5,red,213.5,Construction,Indiana,164.15,Quote1206
lost,11/1/16,Variable Medium,24,large,round,178.5,red,227.15,Construction,Indiana,164.15,Quote1207
lost,11/1/16,Variable Medium,68,large,round,178.5,red,222.6,Construction,Indiana,164.15,Quote1208
lost,11/1/16,Variable Long,180,medium,round,186.2,red,220.5,Automotive,Indiana,164.15,Quote1209
lost,11/1/16,Variable Long,80,large,round,186.2,red,220.5,Automotive,Indiana,164.15,Quote1210
lost,11/1/16,Variable Long,108,large,round,186.2,red,220.5,Construction,Indiana,164.15,Quote1211
lost,11/1/16,Variable Long,290,large,round,186.2,red,242.9,Construction,Indiana,164.15,Quote1212
lost,10/20/16,Fixed Medium,43,large,round,178.5,red,231.35,Automotive,Illinois,165.55,Quote1213
lost,10/20/16,Fixed Medium,0,medium,round,178.5,red,308.35,Automotive,Illinois,165.55,Quote1214
lost,10/20/16,Fixed Medium,3,large,round,178.5,red,308.35,Automotive,Illinois,165.55,Quote1215
lost,10/20/16,Fixed Medium,18,large,round,178.5,red,254.1,Automotive,Illinois,165.55,Quote1216
lost,10/20/16,Fixed Medium,11,large,round,178.5,red,254.1,Automotive,Illinois,165.55,Quote1217
lost,10/20/16,Fixed Medium,2,large,round,178.5,red,301.35,Automotive,Illinois,165.55,Quote1218
lost,10/20/16,Fixed Medium,10,large,round,178.5,red,301.35,Automotive,Illinois,165.55,Quote1219
lost,10/20/16,Fixed Medium,18,large,round,178.5,red,301.35,Automotive,Illinois,165.55,Quote1220
lost,10/20/16,Fixed Medium,2,large,round,178.5,red,247.1,Automotive,Illinois,165.55,Quote1221
lost,10/20/16,Fixed Medium,5,large,round,178.5,red,247.1,Automotive,Illinois,165.55,Quote1222
lost,10/20/16,Fixed Medium,16,large,round,178.5,red,247.1,Automotive,Illinois,165.55,Quote1223
